video_name,caption,emotion
19246273.mp4,There are a lot of key points to cover related to the audio vocal orientation concept.,Neutral
19256053.mp4,"But, for the purpose of this, I would like to focus on two things.",Positive
19262603.mp4,The first one is the voice and the second one is the control of sounds.,Neutral
19320448.mp4,We will expand on the voice and control of sounds in connection with the experiences.,Neutral
--7E2sU6zP4_10-5-rgb_front,And I call them decorative elements because basically all they're meant to do is to enrich and color the page.,Neutral
--7E2sU6zP4_11-5-rgb_front,"So they don't really have much of a symbolic meaning other than maybe life is richer, life is beautiful, but they've become so beautifully stylized and so you find them in different illuminative being rendered in very different ways.",Positive
--7E2sU6zP4_12-5-rgb_front,"Now this is very, this is actually an insert of a kind of an envelope for stationary, and this is a very Italian design.",Neutral
--7E2sU6zP4_13-5-rgb_front,"This is all the you know, take off on the idea of the acanthus leaf.",Neutral
--7E2sU6zP4_5-5-rgb_front,It's almost has a feathery like posture to it.,Positive
--7E2sU6zP4_6-5-rgb_front,"And so, it's used in architecture as a decorative element in architecture on columns and so on, and it's also used a great deal in illumination.",Positive
--7E2sU6zP4_7-5-rgb_front,"And so what's happened with the idea of acanthus leaf, is that it has is taken on all these different creative looks.",Positive
--7E2sU6zP4_8-5-rgb_front,And it has been wildly colored so you can look at some an acanthus leaf and you can start with the idea of a black and white drawing.,Neutral
--7E2sU6zP4_9-5-rgb_front,"Here, actually, I have some samples of traced acanthus leaves from different illuminated manuscripts.",Neutral
--8pSDeC-fg_0-5-rgb_front,Hi.,Neutral
--8pSDeC-fg_1-5-rgb_front,My name is Dr. Art Bowler.,Neutral
--8pSDeC-fg_10-5-rgb_front,Are you always focused on the positive aspects of your physical self instead of the negative?,Positive
--8pSDeC-fg_11-5-rgb_front,If so you have high self esteem.,Neutral
--8pSDeC-fg_12-5-rgb_front,Low self esteem tends to bring us down and there's a set of thoughts or cognitions that tend to go with low self esteem.,Negative
--8pSDeC-fg_13-5-rgb_front,"Such as I am unlove, unlovable and no one will like me.",Negative
--8pSDeC-fg_14-5-rgb_front,"By doing cognitive therapy and working on those thoughts, we can help our clients to feel better about themselves by gaining a more accurate appraisal of themselves, their situation and their environment.",Positive
--8pSDeC-fg_15-5-rgb_front,It's really important to notice if you have low self esteem because then you can do something about it.,Neutral
--8pSDeC-fg_16-5-rgb_front,This is Dr. Art Bowler and this has been how to tell if you have low self esteem.,Neutral
--8pSDeC-fg_2-5-rgb_front,"And I'm a psychologist in Manhattan, New York City, where I have my own private practice.",Neutral
--8pSDeC-fg_3-5-rgb_front,In this clip I'm going to talk about how to tell if you have low self esteem.,Neutral
--8pSDeC-fg_4-5-rgb_front,Low self esteem or a low feeling about oneself is unfortunately very common.,Negative
--8pSDeC-fg_5-5-rgb_front,But fortunately it's very fixable.,Neutral
--8pSDeC-fg_6-5-rgb_front,"When one has low self esteem, the way you can tell is look in the mirror.",Neutral
--8pSDeC-fg_7-5-rgb_front,How do you feel about yourself?,Neutral
--8pSDeC-fg_8-5-rgb_front,What do you see?,Neutral
--8pSDeC-fg_9-5-rgb_front,Do you see the positive parts of your personality or do you notice the negative?,Neutral
-00cp1iGiDw_1-5-rgb_front,"In the side position, we're going to be palming and thumbing the sen lines on the legs.",Neutral
-00cp1iGiDw_10_11-5-rgb_front,"Now make sure your client is comfortable in the side position, supporting your head, knee supported, arms are resting in front comfortably.",Positive
-00cp1iGiDw_12-5-rgb_front,I lift it up enough to make sure that I'm comfortable.,Positive
-00cp1iGiDw_13-5-rgb_front,Come back and forth.,Neutral
-00cp1iGiDw_14-5-rgb_front,Always make sure you get a little thumbing in there too.,Neutral
-00cp1iGiDw_15-5-rgb_front,So we're going to start again on this one.,Neutral
-00cp1iGiDw_2-5-rgb_front,"Place the thumb, place the thumb, just on the side of leg, and just kind of, you'll feel that you'll feel a little groove in there so you're not pressing up on any bones.",Positive
-00cp1iGiDw_3-5-rgb_front,"And just thumb up and pressing in the thumb in the area where, my fingerprint would be not on the tips of that stabbing her with my fingernails.",Neutral
-00cp1iGiDw_4-5-rgb_front,Be very mindful of that.,Neutral
-00cp1iGiDw_5-5-rgb_front,"Coming in here and again, nice rocking back and forth, back and forth.",Positive
-00cp1iGiDw_6-5-rgb_front,"Not applying too much thumb pressure, to not only save your own thumbs but to not kind of over press on your client.",Negative
-00cp1iGiDw_7-5-rgb_front,Back and forth.,Neutral
-00cp1iGiDw_8-5-rgb_front,So starting with palming on sen lines with this leg.,Neutral
-00cp1iGiDw_9-5-rgb_front,Back and forth.,Neutral
-06_nJnhORg_0-5-rgb_front,"Always giving a little bit of Meta, a little loving kindness as you finish.",Positive
-06_nJnhORg_1-5-rgb_front,On the front leg you're going to be doing the outside.,Neutral
-06_nJnhORg_10-5-rgb_front,"And on the inside leg closest to you, you're going to be doing the inside.",Neutral
-06_nJnhORg_11-5-rgb_front,So we're going to start with the inside leg first.,Neutral
-06_nJnhORg_12-5-rgb_front,"Placing the palm, placing the palm and then start in a nice rocking fashion.",Positive
-06_nJnhORg_13-5-rgb_front,"Walking it up, rocking it down.",Neutral
-06_nJnhORg_14-5-rgb_front,"And you can do this as long or as short as the massage requires, time wise or your client's needs.",Positive
-06_nJnhORg_15-5-rgb_front,"Coming to the other one, and again, just in a nice rocking position.",Positive
-06_nJnhORg_16-5-rgb_front,If you like to find more about my services you can visit my website canineheadstart.com.,Positive
-06_nJnhORg_17-5-rgb_front,So that is one option. Another option is if you know your dog has fleas there is something called cap star and this is a product that is oral product.,Neutral
-06_nJnhORg_18-5-rgb_front,It works right away and it will actually kill all of the fleas that are on the dog for the next 24 hours and it start working in about 30 minutes.,Negative
-06_nJnhORg_19-5-rgb_front,So if you taken your dog to a place or a friends house or to a training school and you believe that there are fleas there and your dog may have gotten fleas this is a great product to use when you are about to leave before you bring your dog to your home.,Positive
-06_nJnhORg_2-5-rgb_front,Again this is a oral preventive and this is also a oral preventive.,Neutral
-06_nJnhORg_20-5-rgb_front,We are going to be talking about external flea prevention in the next video.,Neutral
-06_nJnhORg_21-5-rgb_front,So we are going to be talking about flea prevention in this short video clip.,Neutral
-06_nJnhORg_3-5-rgb_front,There are a number of products out there that you can use on your dog obviously one way to prevent fleas is not have you dog go out side but that is not really realistic.,Neutral
-06_nJnhORg_4_5-5-rgb_front,So we are going to be talking about products that you can use to prevent fleas.,Neutral
-06_nJnhORg_6_7-5-rgb_front,In the last of couple of years there has been a increase of different types of options out there that you can use.,Neutral
-06_nJnhORg_8-5-rgb_front,I'm just going to talk about three of the ones that are most commonly used and seems to be more effective.,Positive
-06_nJnhORg_9-5-rgb_front,So there is something called sentinel and this is a monthly tablet and sentinel actually prevents not only fleas but heart worm as well and the come individually wrap packages.,Positive
-08ZGCviCm4_0-5-rgb_front,The dogs typically like to eat them they are flavored so they chew them right up and what this does is it prevents the production of cottin so if a flea jumps on your dog bites your dog and ingest the blood meal then the blood meal would have the chemical ingredients of the sentinel when they lay there eggs they would not be able to produce cottin.,Positive
-08ZGCviCm4_1-5-rgb_front,cottion is the excess scalp of a flea so it doesn't kill the fleas but it prevents them from infesting or reproducing in your home.,Positive
-08ZGCviCm4_2-5-rgb_front,"Some of the days that are the hardest are when, you know, I start out first thing in the morning and things just, like I woke up on the wrong side of the bed, or...or whatever, you know, type of phrase you want to use.",Neutral
-08ZGCviCm4_3-5-rgb_front,But things just don't go right from the very beginning.,Neutral
