video_name,Source collection,caption
845574.mp4,Jonathan_2012-11-27_sc94,I arrived school late because I was in a bike accident.
845675.mp4,Jonathan_2012-11-27_sc94,"My friend loves travelling, especially in Asian countries because there`s more of a variety of things to do, compared to other countries."
845676.mp4,Jonathan_2012-11-27_sc94,My friend plays video games all day because he does nothing else.
845777.mp4,Jonathan_2012-11-27_sc94,My friend prefers video phone over texting because he can use ASL.
845878.mp4,Jonathan_2012-11-27_sc94,My friend loves the Internet because there are many different websites.
557207.mp4,Jonathan_2012-11-27_sc93,Mother has to go to the store because I need to go food shopping.
557218.mp4,Jonathan_2012-11-27_sc93,My friend left because she`s bored.
557229.mp4,Jonathan_2012-11-27_sc93,My friend went out to a party.
5572210.mp4,Jonathan_2012-11-27_sc93,"My friend is leaving when?  Uh, tomorrow."
5572311.mp4,Jonathan_2012-11-27_sc93,Father arrives home late because he had to finish work.
5572412.mp4,Jonathan_2012-11-27_sc93,The park is crowded because the kids love playing there.
5572413.mp4,Jonathan_2012-11-27_sc93,"I like the beach better than the lake because the beach has waves, while the lake has none."
5572514.mp4,Jonathan_2012-11-27_sc93,"In my freshman year, my friends were shocked when they saw that I was bald because of the tradition at Gallaudet University."
5572615.mp4,Jonathan_2012-11-27_sc93,Mother has to clean the kitchen soon because a group of friends are coming over for the weekend.
5572716.mp4,Jonathan_2012-11-27_sc93,My friend loves to go outside because he loves camping.
5572717.mp4,Jonathan_2012-11-27_sc93,My friend is an expert at making bonfires because he was a Boy Scout growing up.
5572818.mp4,Jonathan_2012-11-27_sc93,My neighbor just adopted puppies because they have children.
734327.mp4,Jonathan_2012-11-27_sc92,"If Mother goes to the store, she will buy milk."
734338.mp4,Jonathan_2012-11-27_sc92,"If mom doesn't walk to the store, we won't have milk."
734349.mp4,Jonathan_2012-11-27_sc92,"When Mother goes to the store, I`ll remind her to get us milk."
7343510.mp4,Jonathan_2012-11-27_sc92,"If my friends go out, I will join them."
7343611.mp4,Jonathan_2012-11-27_sc92,"If my friends do not want to go out, I will stay home and watch television."
7343612.mp4,Jonathan_2012-11-27_sc92,"When my friends leave, I will finally start on my homework."
7343713.mp4,Jonathan_2012-11-27_sc92,"If father gets home late, (he/she) won't realize that he is not at home."
7343814.mp4,Jonathan_2012-11-27_sc92,If dad doesn't get home too late then he can help us with our homework.
7343915.mp4,Jonathan_2012-11-27_sc92,My mother tends to be in a bad mood if Father arrives home late.
7344016.mp4,Jonathan_2012-11-27_sc92,"When my father arrives home late, we tend to eat pizza for dinner."
7344017.mp4,Jonathan_2012-11-27_sc92,"If Father arrives home late, Mother will yell at him because the children wanted to see him."
7344118.mp4,Jonathan_2012-11-27_sc92,"When Father arrives home late, Mother refuses to make dinner."
7344219.mp4,Jonathan_2012-11-27_sc92,"If Father arrives home late, he can`t help us with our homework."
7344320.mp4,Jonathan_2012-11-27_sc92,"If the kids play at the park, they will be tired later in the afternoon."
7344421.mp4,Jonathan_2012-11-27_sc92,I will get a sunburn when I go swimming at the beach because I forgot sunscreen.
7344422.mp4,Jonathan_2012-11-27_sc92,"If I decide not to swim in the water, I will walk on the shore."
7344523.mp4,Jonathan_2012-11-27_sc92,"If I see that the beach is crowded, I would not want to go."
7344624.mp4,Jonathan_2012-11-27_sc92,I guarantee that the parents will be mad if the children dye their hair orange.
7344725.mp4,Jonathan_2012-11-27_sc92,"Once my friends start dying their hair, many more people will follow."
7344726.mp4,Jonathan_2012-11-27_sc92,"If Mother cleans the kitchen, it means we can`t bake cookies."
7344827.mp4,Jonathan_2012-11-27_sc92,"If Mother does not clean the kitchen, I have to do it myself."
7344928.mp4,Jonathan_2012-11-27_sc92,Mother will give me twenty dollars if I clean the kitchen.
7345029.mp4,Jonathan_2012-11-27_sc92,"When I finish cleaning the kitchen, mom will take me to my friends house."
7345030.mp4,Jonathan_2012-11-27_sc92,"If my friends go camping, I will go with them."
7345131.mp4,Jonathan_2012-11-27_sc92,"If Bob is successful at making a fire, I must stay and watch it to make sure it is maintained."
7345232.mp4,Jonathan_2012-11-27_sc92,"When Bob starts the fire, we will collect logs to keep it going."
7345233.mp4,Jonathan_2012-11-27_sc92,"If my family decides not to adopt the puppies, my friend probably will."
7345334.mp4,Jonathan_2012-11-27_sc92,"If my family adopts the puppies, I will immediately go to the pet store to buy collars, of which they have assorted colors."
771167.mp4,Jonathan_2012-11-27_sc90,Mother went to the store.
771138.mp4,Jonathan_2012-11-27_sc90,Friends get together to go out.
771089.mp4,Jonathan_2012-11-27_sc90,Father arrived home late.
7710510.mp4,Jonathan_2012-11-27_sc90,Father arrived home late at night.
7710211.mp4,Jonathan_2012-11-27_sc90,The kid was playing at the park.
7709712.mp4,Jonathan_2012-11-27_sc90,I went swimming at the beach.
7709113.mp4,Jonathan_2012-11-27_sc90,Two friends dyed their hair together.
7708714.mp4,Jonathan_2012-11-27_sc90,Mother is cleaning the kitchen.
7708415.mp4,Jonathan_2012-11-27_sc90,My friend is going camping.
7707516.mp4,Jonathan_2012-11-27_sc90,A boy is making a bonfire.
7707117.mp4,Jonathan_2012-11-27_sc90,What the family adopted was puppies.
7706918.mp4,Jonathan_2012-11-27_sc90,Did Mother go to the store?
7706619.mp4,Jonathan_2012-11-27_sc90,Are the friends going out?
7705720.mp4,Jonathan_2012-11-27_sc90,Did father arrive home late last night?
7705321.mp4,Jonathan_2012-11-27_sc90,Did the kid play at the park?
7687246.mp4,Jonathan_2012-11-27_sc90,Mother walked to the store.
7705122.mp4,Jonathan_2012-11-27_sc90,Those friends went out together.
7704723.mp4,Jonathan_2012-11-27_sc90,Father arrived home late at night.
7704424.mp4,Jonathan_2012-11-27_sc90,The kid played in the park.
7701925.mp4,Jonathan_2012-11-27_sc90,I went swimming at the beach.
7701526.mp4,Jonathan_2012-11-27_sc90,Those two friends dyed their hair together.
7700527.mp4,Jonathan_2012-11-27_sc90,Mother cleaned the kitchen.
7700328.mp4,Jonathan_2012-11-27_sc90,Friends went out camping; they enjoyed it.
7699929.mp4,Jonathan_2012-11-27_sc90,A boy maintained the bonfire.
7699730.mp4,Jonathan_2012-11-27_sc90,The family adopted those puppies.
7699131.mp4,Jonathan_2012-11-27_sc90,Did Mother walk to the store?
7698632.mp4,Jonathan_2012-11-27_sc90,Have those two friends left?
7698333.mp4,Jonathan_2012-11-27_sc90,Did Father arrive home late at night?
7698034.mp4,Jonathan_2012-11-27_sc90,Did the kids play at the park?
7692035.mp4,Jonathan_2012-11-27_sc90,Did Barack Obama swim at the beach?
7691736.mp4,Jonathan_2012-11-27_sc90,Those friends dyed their hair together.
7691537.mp4,Jonathan_2012-11-27_sc90,Did Mother clean the kitchen?
7691338.mp4,Jonathan_2012-11-27_sc90,Did those friends go camping?
7688839.mp4,Jonathan_2012-11-27_sc90,Did the boy make the bonfire?
7688440.mp4,Jonathan_2012-11-27_sc90,Did the family adopt the puppies?
7688041.mp4,Jonathan_2012-11-27_sc90,Mother walked to the store.
7687842.mp4,Jonathan_2012-11-27_sc90,Those roommates went out together.
7687743.mp4,Jonathan_2012-11-27_sc90,Father arrived home late at night.
7687544.mp4,Jonathan_2012-11-27_sc90,The kids played at the park.
7687345.mp4,Jonathan_2012-11-27_sc90,Barack Obama swam at the beach.
619057.mp4,Cory_2013-6-27_sc115,"If Bob sends his resume, he is guaranteed the job."
619048.mp4,Cory_2013-6-27_sc115,"If the students listen to the teacher, they will learn something."
619039.mp4,Cory_2013-6-27_sc115,"If Bob gives his sweetheart a rose, she will be happy."
6190210.mp4,Cory_2013-6-27_sc115,"If Bob studies for his literature test, he will pass it for sure."
6190111.mp4,Cory_2013-6-27_sc115,"When the teacher finishes cleaning the classroom, she must leave the key in the door."
6190112.mp4,Cory_2013-6-27_sc115,"If mother is sick, I have to take care of her."
6190013.mp4,Cory_2013-6-27_sc115,"If I mow the lawn, Mom will give me twenty dollars."
6189914.mp4,Cory_2013-6-27_sc115,"If my aunt makes a blue (starts signing 'pie') berry pie, I have to go over and eat it."
6189815.mp4,Cory_2013-6-27_sc115,"If I pay rent now, I will have to cancel my vacation."
6189816.mp4,Cory_2013-6-27_sc115,"When a bad storm comes to Boston, I have to stay home."
6189717.mp4,Cory_2013-6-27_sc115,The family decided to have their annual vacation in Puerto Rico.
6189618.mp4,Cory_2013-6-27_sc115,"If Bob decides to adopt a big dog, he will have to accept the fact that he will spend lots of money on dog food."
6189519.mp4,Cory_2013-6-27_sc115,"If Bob goes to the post office, I will give him my letters to drop off."
6189520.mp4,Cory_2013-6-27_sc115,"If the horse plays all day on the farm, it will fall asleep easily at night."
6189421.mp4,Cory_2013-6-27_sc115,"If clothes are on sale, my friends and I will go over to the mall."
6189322.mp4,Cory_2013-6-27_sc115,Friends go to a different movie because they prefer action movies.
6189223.mp4,Cory_2013-6-27_sc115,"When I introduce a new friend, I will test and make sure he remembers the names."
6189124.mp4,Cory_2013-6-27_sc115,"If my friend boldly asks for directions, I am willing to drive."
6189125.mp4,Cory_2013-6-27_sc115,"If I commute to work by bike, then I'll have to wake up earlier."
6189026.mp4,Cory_2013-6-27_sc115,"If the baseball game has fireworks, I have to go."
6188927.mp4,Cory_2013-6-27_sc115,"If friends go to the beach and suntan, I have to bring sunscreen or else I will burn."
6188928.mp4,Cory_2013-6-27_sc115,"If friends play frisbee, I will  join them."
6188829.mp4,Cory_2013-6-27_sc115,"I starting making an invitation list for my BBQ party, I will have to make sure it's right."
61829118.mp4,Cory_2013-6-27_sc115,"When my sister goes water tubing, I will have to watch her and make sure to stop the boat when she falls off."
6188730.mp4,Cory_2013-6-27_sc115,"If he buys a plaid shirt, I will buy a striped shirt- I don't want the same shirt as him."
6188731.mp4,Cory_2013-6-27_sc115,"If I buy the shorts, I will have to return the shoes."
6188632.mp4,Cory_2013-6-27_sc115,"If my sister gets a headband for her birthday, she will decorate it."
6188533.mp4,Cory_2013-6-27_sc115,"When the bride and groom danced their last song at their wedding, everyone looked on quietly."
6188534.mp4,Cory_2013-6-27_sc115,"If I enjoy talking with those two, it means that I should enjoy talking with all of BU."
6188435.mp4,Cory_2013-6-27_sc115,"When I move out of San Diego, I will have to get a new driver's license."
6188336.mp4,Cory_2013-6-27_sc115,"If your friend gets fucked up, I won't take care of him."
6188337.mp4,Cory_2013-6-27_sc115,"Last night, I was drunk; everyone was cheering me on."
6188238.mp4,Cory_2013-6-27_sc115,"If my friend crashes the party, I will kick him out."
6188139.mp4,Cory_2013-6-27_sc115,"If friends host a pizza party, I will bring a pizza with lots of toppings."
6188040.mp4,Cory_2013-6-27_sc115,Bob hasn't sent the letter.
6188041.mp4,Cory_2013-6-27_sc115,The students refuse to listen to the teacher.
6187942.mp4,Cory_2013-6-27_sc115,Bob hasn't given the rose to his girlfriend.
6187843.mp4,Cory_2013-6-27_sc115,Bob hates reading books.
6187844.mp4,Cory_2013-6-27_sc115,"The teacher is sick of cleaning the classroom, so he didn't clean the room."
6187745.mp4,Cory_2013-6-27_sc115,Mother isn't sick today.
6187646.mp4,Cory_2013-6-27_sc115,Father is lazy and refused to mow the lawn.
6187647.mp4,Cory_2013-6-27_sc115,My aunt isn't good at making apple pies.
6187548.mp4,Cory_2013-6-27_sc115,I haven't paid rent.
6187449.mp4,Cory_2013-6-27_sc115,Good weather hasn't arrived in Boston. Hurry up!
6187450.mp4,Cory_2013-6-27_sc115,My family doesn't vacation every year anymore.
6187351.mp4,Cory_2013-6-27_sc115,Bob doesn't have a big dog- he only has a small dog.
6187252.mp4,Cory_2013-6-27_sc115,Bob hasn't gone to the post office.
6187153.mp4,Cory_2013-6-27_sc115,The horses hate the rain- they don't like running in the rain.
6187154.mp4,Cory_2013-6-27_sc115,The clothes aren't on sale.
6187055.mp4,Cory_2013-6-27_sc115,The friends haven't arrived at the movie theater because of traffic.
6186956.mp4,Cory_2013-6-27_sc115,I am not good at remembering the names of new people.
6186957.mp4,Cory_2013-6-27_sc115,I hate asking for directions and then having to read lips and gestures to figure out the directions.
6186858.mp4,Cory_2013-6-27_sc115,I hate commuting to work by bike.
6186859.mp4,Cory_2013-6-27_sc115,I notice that babies hate fireworks. The fireworks scare the babies.
6186760.mp4,Cory_2013-6-27_sc115,Friends haven't gone to the beach yet.
6186661.mp4,Cory_2013-6-27_sc115,Friends haven't started playing Frisbee.
6186662.mp4,Cory_2013-6-27_sc115,I decided not to invite Mary because she wouldn't get along with people.
6186563.mp4,Cory_2013-6-27_sc115,My sister hates water skiing because it's hard to balance.
6186464.mp4,Cory_2013-6-27_sc115,My friend doesn't want to buy a plaid shirt.
6186465.mp4,Cory_2013-6-27_sc115,I don't want to buy shorts.
6186366.mp4,Cory_2013-6-27_sc115,My sister doesn't want a headband for her birthday.
6186267.mp4,Cory_2013-6-27_sc115,The bride and groom didn't dance.
6186168.mp4,Cory_2013-6-27_sc115,I didn't enjoy talking with those two.
6186169.mp4,Cory_2013-6-27_sc115,"I wasn't ready to move out of San Diego, so I stayed."
6186070.mp4,Cory_2013-6-27_sc115,"You didn't fuck up, did you?"
6185971.mp4,Cory_2013-6-27_sc115,"You weren't passed out drunk, were you?"
6185972.mp4,Cory_2013-6-27_sc115,Friends didn't crash the party.
6185873.mp4,Cory_2013-6-27_sc115,Friends didn't want a pizza night because they always have a pizza night.
6185774.mp4,Cory_2013-6-27_sc115,Who sent the letter?
6185775.mp4,Cory_2013-6-27_sc115,Who sent the letter?
6185676.mp4,Cory_2013-6-27_sc115,Who listens to the teacher?
6185577.mp4,Cory_2013-6-27_sc115,Who listens to the teacher?
6185578.mp4,Cory_2013-6-27_sc115,What did Bob give to his girlfriend?
6185479.mp4,Cory_2013-6-27_sc115,What is Bob reading?
6185380.mp4,Cory_2013-6-27_sc115,What time did the teacher clean the classroom?
6185381.mp4,Cory_2013-6-27_sc115,How did Mother get sick?
6185282.mp4,Cory_2013-6-27_sc115,Who is sick?
6185183.mp4,Cory_2013-6-27_sc115,Who is sick?
6185184.mp4,Cory_2013-6-27_sc115,What is my aunt good at making?
6185085.mp4,Cory_2013-6-27_sc115,Who has to pay rent?
6185086.mp4,Cory_2013-6-27_sc115,Who has to pay rent?
6184987.mp4,Cory_2013-6-27_sc115,When is bad weather coming to Boston?
6184888.mp4,Cory_2013-6-27_sc115,Where does your family tend to vacation every year?
6184889.mp4,Cory_2013-6-27_sc115,Who owns this big dog?
6184790.mp4,Cory_2013-6-27_sc115,Who owns this big dog?
6184691.mp4,Cory_2013-6-27_sc115,Who will go to the post office?
6184592.mp4,Cory_2013-6-27_sc115,Who will go to the post office?
6184593.mp4,Cory_2013-6-27_sc115,Where does the horse tend to play?
6184494.mp4,Cory_2013-6-27_sc115,Where are the clothes that are on sale?
6184395.mp4,Cory_2013-6-27_sc115,Who is joining the friends going to the movie theater?
6184396.mp4,Cory_2013-6-27_sc115,Who is he/she?
6184297.mp4,Cory_2013-6-27_sc115,Who is asking for directions?
6184298.mp4,Cory_2013-6-27_sc115,Who is asking for directions?
6184199.mp4,Cory_2013-6-27_sc115,Who commutes to work by bike?
61840100.mp4,Cory_2013-6-27_sc115,Who commutes to work by bike?
61840101.mp4,Cory_2013-6-27_sc115,Who loves watching fireworks?
61839102.mp4,Cory_2013-6-27_sc115,Who loves watching fireworks?
61838103.mp4,Cory_2013-6-27_sc115,Why are the friends going to the beach?
61838104.mp4,Cory_2013-6-27_sc115,Who wants to play frisbee?
61837105.mp4,Cory_2013-6-27_sc115,Who wants to play frisbee?
61837106.mp4,Cory_2013-6-27_sc115,Do you want to get together for a BBQ party?
61836107.mp4,Cory_2013-6-27_sc115,What time is water tubing?
61835108.mp4,Cory_2013-6-27_sc115,Does the friend reallhy want to buy the plaid shirt?
61835109.mp4,Cory_2013-6-27_sc115,What do you need to buy?
61834110.mp4,Cory_2013-6-27_sc115,What does my sister want for her birthday?
61834111.mp4,Cory_2013-6-27_sc115,Why did the bride and groom dance at their wedding?
61833112.mp4,Cory_2013-6-27_sc115,Why do you talk with those two?
