id	duration	text
-9__F8XKDuE_1-8-rgb_front	8.96	When you see the word international you would think about going overseas and you may be going into a country where certain fuels are hard to find.
-9__F8XKDuE_2-8-rgb_front	7.46	This liquid fuel stove happens to be a white gas stove but they make a version of it that uses multiple fuels.
-9__F8XKDuE_3-8-rgb_front	10.83	Kerosene, some of them will even burn diesel, naphta, different fuels that might be easier for you to find elsewhere.
-9__F8XKDuE_4-8-rgb_front	13.12	This stove right here has a special feature, if you don't find an MSR cartridge abroad you might find some other ones and they might not have a thread to screw on.
-9__F8XKDuE_5-8-rgb_front	9.71	So what this has it has a little catch that goes over top of here and then instead of screwing on it descends down on to the cartridge.
-9__F8XKDuE_6-8-rgb_front	5.46	These type of stoves give you a little more latitude of what kind of fuel you can get for them.
-9__F8XKDuE_7-8-rgb_front	3.46	If you have any questions on these types of stoves give your outfitter a holler.
-9_jI7kWiQY_0-8-rgb_front	4.33	So the next step in making your clays is going to be to sieve the mixture.
-9_jI7kWiQY_1-8-rgb_front	21.46	Now I've got one of these large fancy sieves, it's got brushes on the bottom and it turns, and then it comes with screens at different meshes, this one is 80 mesh
-9_jI7kWiQY_2-8-rgb_front	12.88	Anywhere from about 80 to 100 is appropriate for most glazes, a 50 might not be fine enough, and you don't want to go too much thinner than a 100, because some of your materials might not be small enough to go through.
-9_jI7kWiQY_3-8-rgb_front	6.04	So you're going to mix, just stir up again, feel the bottom, you want to have a large spoon.
-9_jI7kWiQY_4-8-rgb_front	4.33	Make sure that there's no big chunks kind of laying in weight down there.
-9_jI7kWiQY_5-8-rgb_front	6.21	And then you'll take a pitcher, and get a scoop, poor it right into your sieve.
-9_jI7kWiQY_6-8-rgb_front	5.08	And then with this one you just turn the brushes, and that pushes the material through the screen.
-9_jI7kWiQY_7-8-rgb_front	10.79	If you don't have a big fancy one like this with the brushes, a lot of times wear a rubber clove and just kind of use your hand to work the materials through the screen that works also.
-9_jI7kWiQY_8-8-rgb_front	5.46	So I'm going to go through this entire bucket, and just keep scooping and pushing it through the screen, until I've got the whole thing complete.
-9byTo0hUbM_9-8-rgb_front	3.38	That's how you do it, I'm Russ Handler, and I need to make a phone call.
-9nBmSvp2Co_0-8-rgb_front	5.62	Okay, it is efficiently chilled, just brought it out of the refrigerator.
-9nBmSvp2Co_1-8-rgb_front	2.96	It was in there about twenty five minutes or so.
-9nBmSvp2Co_10-8-rgb_front	2.17	Tastes dearly, ooh, okay.
-9nBmSvp2Co_11-8-rgb_front	4.33	So that's what you look for, just nice solid fudge.
-9nBmSvp2Co_12-8-rgb_front	1.79	Again, put it in the freezer if you need to.
-9nBmSvp2Co_13-8-rgb_front	4.5	I will say that if you want to take this with you somewhere, try to keep it in a frig.
-9nBmSvp2Co_14-8-rgb_front	4.79	You know if you take it to the office maybe as a little dessert after your lunch, that's a great idea.
-9nBmSvp2Co_15-8-rgb_front	1.71	Just pop it back in the frig when you get to work.
-9nBmSvp2Co_16-8-rgb_front	3.88	Because again that coconut oil is very sensitive to temperature.
-9nBmSvp2Co_17-8-rgb_front	9.21	So, it's perfectly congealed for me and solidified but as soon as I'm done you know, cutting it and showing you what it looks like I'm going to put it back in the freezer.
-9nBmSvp2Co_18-8-rgb_front	1.08	So just keep that in mind.
-9nBmSvp2Co_2-8-rgb_front	2.29	And you can pop it in the freezer if you need to, that's okay too.
-9nBmSvp2Co_3-8-rgb_front	2.25	You'll see that it's not even.
-9nBmSvp2Co_4-8-rgb_front	7.46	We poured it in and it was smooth, and now it looks like a rough rugged terrain that you would need a four wheel drive to go over.
-9nBmSvp2Co_5-8-rgb_front	1.0	But that's okay.
-9nBmSvp2Co_6-8-rgb_front	3.96	Fudge is homemade, at least it should be, so that's okay, not a big deal.
-9nBmSvp2Co_7-8-rgb_front	2.71	I personally don't care what my fudge looks like as long as it tastes good.
-9nBmSvp2Co_8-8-rgb_front	7.33	It even has a little ridge right here that cracked, you know, not, didn't crack but it has a little ridge that broke off.
-9nBmSvp2Co_9-8-rgb_front	0.46	That's okay.
-9umTJVGSqk_4-8-rgb_front	5.58	What will happen is the contact lens will stick to a wet surface better than a dry surface.
-9umTJVGSqk_5-8-rgb_front	0.54	Take it in.
-9umTJVGSqk_6-8-rgb_front	6.08	Put it on the fingertip, move it over, and pinch it off.
-9zB8cv_WJk_10-8-rgb_front	7.38	You can sand that glue smooth until you feel comfortable putting your other piece on, to make a smooth transition between the two pieces.
-9zB8cv_WJk_11-8-rgb_front	13.0	Once you get the glue off, you just simply, simply stick your other adhesive tile down in its place and you have a fixed adhesive tile.
-9zB8cv_WJk_12-8-rgb_front	20.25	Now there are other options if you're having trouble getting the adhesive tile off the floor, you can actually soak a rag in solvent and drape the rag over the top of the floor and cover it with plastic to keep the fumes from getting out and that will actually work on dissolving that glue underneath and may make it a little bit easier for you to get that piece out.
-9zB8cv_WJk_13-8-rgb_front	5.0	My name's Ryan Parker with Parker Home Renovations and you can contact me at: parkerhomerenovations.com.
-9zB8cv_WJk_4-8-rgb_front	2.33	So you may have to replace it with something close to it.
-9zB8cv_WJk_5-8-rgb_front	14.21	Now the first thing you're going to need to do when repairing one of these vinyl floor, flooring pieces is take your utility knife and you're actually going to want to cut off a corner of the tile.
-9zB8cv_WJk_6-8-rgb_front	13.83	So, you're going to want to do like that, and then if you can, in some cases you could actually get into the, that piece with the end of your razor blade and pick it out like this.
-9zB8cv_WJk_7-8-rgb_front	6.83	If you're lucky enough to be able to do that, then from there you can pretty much pick at it and tear that piece out.
-9zB8cv_WJk_8-8-rgb_front	13.83	If you can't get to it like that, you may have to get creative with a, like a chisel of some sort and just get a hammer and chisel it up, and then you can get a chisel from the other side and chisel that piece out.
-9zB8cv_WJk_9-8-rgb_front	20.0	Once you get that piece out, then you'll have to get whatever glue is on, on the floor, off, and how you can do that is you can use any kind of a cleaner to actually soak that area for a little while and you can scrape it up with a razor or you can sand that glue if that glue is really dry.
-c5CKp2JWHE_0-5-rgb_front	5.67	This Koshinage, or hip throw, is going to be from a hook strike, or Yokimunuchi.
-c5CKp2JWHE_1-5-rgb_front	2.38	Daniel's going to blast me to the side of the head.
-c5CKp2JWHE_10-5-rgb_front	6.17	Now he's already bleeding out, there's nowhere for that foot to go, I can draw him into my hips.
-c5CKp2JWHE_11-5-rgb_front	3.62	Here, I've trapped.
-c5CKp2JWHE_12-5-rgb_front	2.21	It's here, he's trapped.
-c5CKp2JWHE_13-5-rgb_front	2.17	Now we'll go ahead and get on the hip.
-c5CKp2JWHE_14-5-rgb_front	8.21	Here I am, locked up in the hip
-c5CKp2JWHE_15-5-rgb_front	1.71	Let's do that one more time.
-c5CKp2JWHE_16-5-rgb_front	4.12	Blending with it, hooking the hip.
-c5CKp2JWHE_17-5-rgb_front	4.33	That's Koshinage, the hip throw, from a hook strike, Yokimunuchi.
-c5CKp2JWHE_2-5-rgb_front	11.38	This is a very dynamic Kushinage, because I have to blend with the oncoming strike, and time myself so I can end up on his hip at the same time.
-c5CKp2JWHE_3-5-rgb_front	1.67	So you need to end up in here.
-c5CKp2JWHE_4-5-rgb_front	3.62	What I'm going to do is come in and dominate here.
-c5CKp2JWHE_5-5-rgb_front	5.62	He's already spinning in this motion, so all I need to do is plant my hip there and draw him over.
-c5CKp2JWHE_6-5-rgb_front	5.92	Here, here's my hip, I'm already in position, and away we go.
-c5CKp2JWHE_7-5-rgb_front	2.42	There's a couple tricky things about this.
-c5CKp2JWHE_8-5-rgb_front	6.58	Is when I do this, I don't want to step way out here, because I'm really out of center.
-c5CKp2JWHE_9-5-rgb_front	8.38	I only want to step, here, almost stepping on his foot, that allows me to get good position.
-dK6mH2v-64_0-5-rgb_front	12.25	So, as we drop into this dragon position, a lot of whether your foot is flat on the floor is going to depend on your ankle flexibility.
-dK6mH2v-64_1-5-rgb_front	8.42	Many people don't have the flexibility to be able to put their heel flat on the floor in this position.
-dK6mH2v-64_2-5-rgb_front	13.54	So, it's perfectly fine to keep that ankle bent up to whatever angle you need to in order to maintain this position.
-dK6mH2v-64_3-5-rgb_front	16.88	The ankle is not necessarily important, it's keeping the body sunk down over the leg, which is important, wherever your ankle manages to be in that position is fine.
-dK6mH2v-64_4-5-rgb_front	25.88	That being said, the more you can draw your heel down to the floor and sink forward, the more you're going to be gaining flexibility in the ankle and that's going to help your martial arts training, especially when we're doing kicks and using darthaflexion and Plantar flexion for thrusting forward
0-0kX3XoMPQ_0-3-rgb_front	6.21	Alright folks, in this series we are drawing magical objects and in this clip I'm going to teach you how to draw a magic lamp.
0-0kX3XoMPQ_1-3-rgb_front	5.92	I'm going to do that right down here.
0-0kX3XoMPQ_10-3-rgb_front	32.75	Come on down just like that and then obviously we will add some details to it just to make it look more interesting, just like that and then you know if you want to you can add a polished sort of shine to it if you want and texture it a bit just to make it look a bit more interesting but that is basically it.
0-0kX3XoMPQ_11-3-rgb_front	1.75	The genie's magic lamp.
0-0kX3XoMPQ_2-3-rgb_front	3.88	So obviously you know the story roughly behind the magic lamp.
0-0kX3XoMPQ_3-3-rgb_front	4.96	Everyone is sort of familiar with the little genie thing.
0-0kX3XoMPQ_4-3-rgb_front	9.71	What we are going to do is we are going to start by drawing the rough shape and I would say the rough shape of a lamp, a magic lamp is almost like the head of an elephant.
0-0kX3XoMPQ_5-3-rgb_front	9.12	It has got a little head and then what we'll do you might equate to a long snout, trunk.
0-0kX3XoMPQ_6-3-rgb_front	8.12	So we'll come in here and we'll draw the tip of the lamp first and that is obviously where the magic happens right there.
0-0kX3XoMPQ_7-3-rgb_front	11.96	Then we'll come up here and we'll draw the top, the little lid where they have, obviously pour in the oil and things like that.
0-0kX3XoMPQ_8-3-rgb_front	16.75	And then we come in here and we'll draw the handle something like this right there.
0-0kX3XoMPQ_9-3-rgb_front	8.12	Then the base which would be something like this that it has got to be able to stand on.
0-4j8fghNOE_1-5-rgb_front	7.22	So now were going to get fresh garlic here's our fresh garlic definitely go out and get some fresh garlic.
0-4j8fghNOE_2-5-rgb_front	9.26	There's no other way to make some fresh bruschetta than to use the whole fresh ingredients you have your garlic were going to use a lot of it.
0-4j8fghNOE_3-5-rgb_front	11.43	Just take your butchers knife and just give it a good from the point down slam it like so give it a good punch like that.
0-4j8fghNOE_4-5-rgb_front	14.89	You'll see it'll break apart real easy were going to use about 8 cloves sounds like a lot of garlic but it's a great dish I know listen about the good thing about garlic is very good for you.
0-4j8fghNOE_5-5-rgb_front	9.43	It's very good for you and if everybody eats garlic nobody has garlic breath so make sure everybody eats a little bit of this.
0-4j8fghNOE_6-5-rgb_front	9.8	When I get back were going to start chopping up the individual garlic putting it together make sure you get some fresh garlic for this.
0-4j8fghNOE_7-5-rgb_front	14.56	It's very important you want about 8 cloves this is a clove inside your garlic so you want about 8 of those when I come back we'll start chopping it up and I'll show you how to get it out of there as well.
0-CH0nKReGk_0-5-rgb_front	5.84	Let's talk about why acupuncture can help us control weight.
0-CH0nKReGk_1-5-rgb_front	8.88	The first mechanism, we already mentioned, balancing the nervous system to control the appetite.
0-CH0nKReGk_2-5-rgb_front	7.97	And the second one is acupuncture help induce the beta- endorphin.
0-CH0nKReGk_3-5-rgb_front	7.51	We mentioned that about beta-endorphin make us feel good and it relieve the pain.
0-CH0nKReGk_4-5-rgb_front	9.97	But another effect of beta-endorphin can have is control our appetite.
0-CH0nKReGk_5-5-rgb_front	13.81	For instance, when you run 10 miles, and you pass your second wind, then you feel so good, so energetic, then you don't want to eat for a while.
0-CH0nKReGk_6-5-rgb_front	8.55	But if you don't exercise, you sit in front of TV for the whole evening, then you just keep eating.
