video_name,caption,compound_score,emotion
-9TmNCFEtDo_8-8-rgb_front,I'm the owner and chef of Kashmir Indian Restaurant in Budapest.,0.0,Neutral
-9__F8XKDuE_0-8-rgb_front,The dish now we're going to be preparing is called paneer masala.,0.0,Neutral
-9__F8XKDuE_1-8-rgb_front,One ingredient that we'll be adding also is the tomatoes whilst the ginger and the garlic have been cooked slightly.,0.0,Neutral
-9__F8XKDuE_2-8-rgb_front,"So, just--we'll give it one more shake, stir it once more properly.",-0.2484,Somewhat Negative
-9__F8XKDuE_3-8-rgb_front,"The onions have been slightly browned now, and we added our green ginger, garlic, and the chilies.",0.0,Neutral
-9__F8XKDuE_4-8-rgb_front,"We'll wait for that to cook and in the meanwhile, we'll take our tomatoes, maybe about 3 of them, and we'll cut them into cubes.",-0.2732,Somewhat Negative
-9__F8XKDuE_5-8-rgb_front,"Again, we do not want tomatoes to be cut into very small cubes because we want to see, I mean, obviously, it will be cooked well with the masala, but you'll somehow see the redness of the tomato.",0.0101,Neutral
-9__F8XKDuE_6-8-rgb_front,As I mentioned earlier most portable electric sanders run on 110 or house current. Pretty much any extension cord will work.,0.4939,Positive
-9__F8XKDuE_7-8-rgb_front,These sanders don't require significant amounts of power.,-0.1511,Somewhat Negative
-9_jI7kWiQY_0-8-rgb_front,"You don't need a very heavy gauge extension cord, your standard, I think this is a fourteen gauge extension cord, will do.",0.0,Neutral
-9_jI7kWiQY_1-8-rgb_front,"But to power it up, first, make sure your sander is in the off position, make sure the power switch is off.",0.7096,Positive
-9_jI7kWiQY_2-8-rgb_front,"And then a little helpful thing that I like to do is before I connect my extension cord, to help keep it from coming unplugged while you're using it, we're going to tie a knot in the cord.",0.7722,Extremely Positive
-9_jI7kWiQY_3-8-rgb_front,"We'll just hold the two, come around, draw it into a knot and now you can plug it in.",0.0,Neutral
-9_jI7kWiQY_4-8-rgb_front,Notice that one pole on the extension cord is larger than the other so it will only go in one way.,0.0,Neutral
-9_jI7kWiQY_5-8-rgb_front,Plug it in and you're ready to go.,0.3612,Somewhat Positive
-9_jI7kWiQY_6-8-rgb_front,Lesson 12-The Mascara Brush: Every mascara bottle of course comes with a mascara brush.,0.0,Neutral
-9_jI7kWiQY_7-8-rgb_front,They all do come in different shapes and different sizes.,0.0,Neutral
-9_jI7kWiQY_8-8-rgb_front,I like this mascara and the best way to apply your mascara and use your mascara brush is to start from the inner most part of your eyelash and wiggle and work your way up to the tip of your eyelash.,0.7717,Extremely Positive
-9byTo0hUbM_9-8-rgb_front,This adds fullness to the eyelash without actually not having to use a volumizer mascara.,0.0,Neutral
-9nBmSvp2Co_0-8-rgb_front,"Mascara brushes are sold at drug stores or your beauty supply store and they do come in different sizes, like I said, and it is best to change your mascara brush because it tends to build up bacteria and to clump.",0.8885,Extremely Positive
-9nBmSvp2Co_1-8-rgb_front,"The best way to prevent clumping is to actually take your mascara brush, and if you do see any clumps on your brush, is to wipe it off on a napkin or a paper towel that won't leave any residue behind.",0.6649,Positive
-9nBmSvp2Co_10-8-rgb_front,"It's best not to take your mascara brush and wipe the excess off on the lid of the bottle because that just rubs right back in and that's what causes the clumping, and then you'll have the clumps left over on your eyelashes.",0.6369,Positive
-9nBmSvp2Co_11-8-rgb_front,That is the mascara brush and that's how you use it.,0.0,Neutral
-9nBmSvp2Co_12-8-rgb_front,I would like to talk with you now about international stoves.,0.3612,Somewhat Positive
-9nBmSvp2Co_13-8-rgb_front,When you see the word international you would think about going overseas and you may be going into a country where certain fuels are hard to find.,0.1779,Somewhat Positive
-9nBmSvp2Co_14-8-rgb_front,This liquid fuel stove happens to be a white gas stove but they make a version of it that uses multiple fuels.,0.0,Neutral
-9nBmSvp2Co_15-8-rgb_front,"Kerosene, some of them will even burn diesel, naphta, different fuels that might be easier for you to find elsewhere.",0.4215,Positive
-9nBmSvp2Co_16-8-rgb_front,"This stove right here has a special feature, if you don't find an MSR cartridge abroad you might find some other ones and they might not have a thread to screw on.",0.3182,Somewhat Positive
-9nBmSvp2Co_17-8-rgb_front,So what this has it has a little catch that goes over top of here and then instead of screwing on it descends down on to the cartridge.,-0.0258,Neutral
-9nBmSvp2Co_18-8-rgb_front,These type of stoves give you a little more latitude of what kind of fuel you can get for them.,0.0,Neutral
-9nBmSvp2Co_2-8-rgb_front,If you have any questions on these types of stoves give your outfitter a holler.,0.0,Neutral
-9nBmSvp2Co_3-8-rgb_front,So the next step in making your clays is going to be to sieve the mixture.,0.0,Neutral
-9nBmSvp2Co_4-8-rgb_front,"Now I've got one of these large fancy sieves, it's got brushes on the bottom and it turns, and then it comes with screens at different meshes, this one is 80 mesh",0.0,Neutral
-9nBmSvp2Co_5-8-rgb_front,"Anywhere from about 80 to 100 is appropriate for most glazes, a 50 might not be fine enough, and you don't want to go too much thinner than a 100, because some of your materials might not be small enough to go through.",-0.2057,Somewhat Negative
-9nBmSvp2Co_6-8-rgb_front,"So you're going to mix, just stir up again, feel the bottom, you want to have a large spoon.",0.0772,Neutral
-9nBmSvp2Co_7-8-rgb_front,Make sure that there's no big chunks kind of laying in weight down there.,0.0258,Neutral
-9nBmSvp2Co_8-8-rgb_front,"And then you'll take a pitcher, and get a scoop, poor it right into your sieve.",-0.3612,Somewhat Negative
-9nBmSvp2Co_9-8-rgb_front,"And then with this one you just turn the brushes, and that pushes the material through the screen.",0.0,Neutral
-9umTJVGSqk_4-8-rgb_front,"If you don't have a big fancy one like this with the brushes, a lot of times wear a rubber clove and just kind of use your hand to work the materials through the screen that works also.",0.6908,Positive
-9umTJVGSqk_5-8-rgb_front,"So I'm going to go through this entire bucket, and just keep scooping and pushing it through the screen, until I've got the whole thing complete.",0.0,Neutral
-9umTJVGSqk_6-8-rgb_front,"That's how you do it, I'm Russ Handler, and I need to make a phone call.",0.0,Neutral
-9zB8cv_WJk_10-8-rgb_front,"Okay, it is efficiently chilled, just brought it out of the refrigerator.",0.5574,Positive
-9zB8cv_WJk_11-8-rgb_front,It was in there about twenty five minutes or so.,0.0,Neutral
-9zB8cv_WJk_12-8-rgb_front,"Tastes dearly, ooh, okay.",0.5719,Positive
-9zB8cv_WJk_13-8-rgb_front,"So that's what you look for, just nice solid fudge.",0.5267,Positive
-9zB8cv_WJk_4-8-rgb_front,"Again, put it in the freezer if you need to.",0.0,Neutral
-9zB8cv_WJk_5-8-rgb_front,"I will say that if you want to take this with you somewhere, try to keep it in a frig.",0.0772,Neutral
-9zB8cv_WJk_6-8-rgb_front,"You know if you take it to the office maybe as a little dessert after your lunch, that's a great idea.",0.6249,Positive
-9zB8cv_WJk_7-8-rgb_front,Just pop it back in the frig when you get to work.,0.0,Neutral
-9zB8cv_WJk_8-8-rgb_front,Because again that coconut oil is very sensitive to temperature.,0.0,Neutral
-9zB8cv_WJk_9-8-rgb_front,"So, it's perfectly congealed for me and solidified but as soon as I'm done you know, cutting it and showing you what it looks like I'm going to put it back in the freezer.",0.6249,Positive
-c5CKp2JWHE_0-5-rgb_front,So just keep that in mind.,0.0,Neutral
-c5CKp2JWHE_1-5-rgb_front,"And you can pop it in the freezer if you need to, that's okay too.",0.2263,Somewhat Positive
-c5CKp2JWHE_10-5-rgb_front,You'll see that it's not even.,0.0,Neutral
-c5CKp2JWHE_11-5-rgb_front,"We poured it in and it was smooth, and now it looks like a rough rugged terrain that you would need a four wheel drive to go over.",0.3612,Somewhat Positive
-c5CKp2JWHE_12-5-rgb_front,But that's okay.,0.3291,Somewhat Positive
-c5CKp2JWHE_13-5-rgb_front,"Fudge is homemade, at least it should be, so that's okay, not a big deal.",0.2911,Somewhat Positive
-c5CKp2JWHE_14-5-rgb_front,I personally don't care what my fudge looks like as long as it tastes good.,0.416,Positive
-c5CKp2JWHE_15-5-rgb_front,"It even has a little ridge right here that cracked, you know, not, didn't crack but it has a little ridge that broke off.",-0.5113,Negative
-c5CKp2JWHE_16-5-rgb_front,That's okay.,0.2263,Somewhat Positive
-c5CKp2JWHE_17-5-rgb_front,What will happen is the contact lens will stick to a wet surface better than a dry surface.,0.4404,Positive
-c5CKp2JWHE_2-5-rgb_front,Take it in.,0.0,Neutral
-c5CKp2JWHE_3-5-rgb_front,"Put it on the fingertip, move it over, and pinch it off.",0.0,Neutral
-c5CKp2JWHE_4-5-rgb_front,"You can sand that glue smooth until you feel comfortable putting your other piece on, to make a smooth transition between the two pieces.",0.5106,Positive
-c5CKp2JWHE_5-5-rgb_front,"Once you get the glue off, you just simply, simply stick your other adhesive tile down in its place and you have a fixed adhesive tile.",0.0,Neutral
-c5CKp2JWHE_6-5-rgb_front,"Now there are other options if you're having trouble getting the adhesive tile off the floor, you can actually soak a rag in solvent and drape the rag over the top of the floor and cover it with plastic to keep the fumes from getting out and that will actually work on dissolving that glue underneath and may make it a little bit easier for you to get that piece out.",0.1335,Somewhat Positive
-c5CKp2JWHE_7-5-rgb_front,My name's Ryan Parker with Parker Home Renovations and you can contact me at: parkerhomerenovations.com.,0.0,Neutral
-c5CKp2JWHE_8-5-rgb_front,So you may have to replace it with something close to it.,0.0,Neutral
-c5CKp2JWHE_9-5-rgb_front,"Now the first thing you're going to need to do when repairing one of these vinyl floor, flooring pieces is take your utility knife and you're actually going to want to cut off a corner of the tile.",-0.2023,Somewhat Negative
-dK6mH2v-64_0-5-rgb_front,"So, you're going to want to do like that, and then if you can, in some cases you could actually get into the, that piece with the end of your razor blade and pick it out like this.",0.6486,Positive
-dK6mH2v-64_1-5-rgb_front,"If you're lucky enough to be able to do that, then from there you can pretty much pick at it and tear that piece out.",0.7184,Positive
-dK6mH2v-64_2-5-rgb_front,"If you can't get to it like that, you may have to get creative with a, like a chisel of some sort and just get a hammer and chisel it up, and then you can get a chisel from the other side and chisel that piece out.",0.7845,Extremely Positive
-dK6mH2v-64_3-5-rgb_front,"Once you get that piece out, then you'll have to get whatever glue is on, on the floor, off, and how you can do that is you can use any kind of a cleaner to actually soak that area for a little while and you can scrape it up with a razor or you can sand that glue if that glue is really dry.",0.1779,Somewhat Positive
-dK6mH2v-64_4-5-rgb_front,"In this series, we're learning all about fall-blooming flower bulbs.",0.0,Neutral
0-0kX3XoMPQ_0-3-rgb_front,"When in doubt, go sideways as another rule, and they multiply quickly.",-0.3612,Somewhat Negative
0-0kX3XoMPQ_1-3-rgb_front,"But I found with all bulbs, they like to be in groups just like people do.",0.7579,Extremely Positive
0-0kX3XoMPQ_10-3-rgb_front,"So if you put three in a triangle, it'll do much better than one by itself.",0.4404,Positive
0-0kX3XoMPQ_11-3-rgb_front,"They'll do a lot more water, too.",0.0,Neutral
0-0kX3XoMPQ_2-3-rgb_front,"I put 'em in some of the boggier areas in my yard and they've done well, too.",0.2732,Somewhat Positive
0-0kX3XoMPQ_3-3-rgb_front,And it'll do well in drought conditions.,0.2732,Somewhat Positive
0-0kX3XoMPQ_4-3-rgb_front,They're a plant that probably never needs to be watered and you'll never lose 'em.,0.3089,Somewhat Positive
0-0kX3XoMPQ_5-3-rgb_front,Just a beautiful plant.,0.5994,Positive
0-0kX3XoMPQ_6-3-rgb_front,Sometimes they're called Montbretia.,0.0,Neutral
0-0kX3XoMPQ_7-3-rgb_front,"So Montbretia is the same as a Crocosmia and these were hybridized, the Lucifer, in England back in 1966, and I like to think that was the same year I was born.",0.3612,Somewhat Positive
0-0kX3XoMPQ_8-3-rgb_front,"And some of my favorite flower bulbs are the Crocosmias, and within the crocosmias, the Lucifer.",0.4588,Positive
0-0kX3XoMPQ_9-3-rgb_front,"So they've been around for not a long time really in botanical history, but they're really a smash.",0.0,Neutral
0-4j8fghNOE_1-5-rgb_front,The next fall-blooming bulb that we'll talk about is Crocosmia Carmine Brilliant.,0.5859,Positive
0-4j8fghNOE_2-5-rgb_front,I love Crocosmia Lucifer.,0.6369,Positive
0-4j8fghNOE_3-5-rgb_front,"It's a native to South Africa, so it does very well in the Pacific Northwest, and it almost grows as a weed.",0.3384,Somewhat Positive
0-4j8fghNOE_4-5-rgb_front,"It really likes full, hot sun and good drainage, and hummingbirds love it.",0.8805,Extremely Positive
0-4j8fghNOE_5-5-rgb_front,"I mean, once you've got a group of Crocosmia, you'll have thousands of hummingbirds in your yard.",0.0,Neutral
0-4j8fghNOE_6-5-rgb_front,And they're easy bulb to recognize and easy bulb to plant.,0.7003,Positive
0-4j8fghNOE_7-5-rgb_front,"They look like a Hershey's Kiss candy, and there's a root side and bullseye side.",0.6486,Positive
0-CH0nKReGk_0-5-rgb_front,So the bullseye side goes up.,0.0,Neutral
0-CH0nKReGk_1-5-rgb_front,"So next, getting on a step ladder, we're going to stand up here and start putting on our hillsides using a brush.",0.0,Neutral
0-CH0nKReGk_2-5-rgb_front,Nice brush.,0.4215,Positive
0-CH0nKReGk_3-5-rgb_front,Now this is going to be more detail put on.,0.0,Neutral
